customer_zip_code_prefix,customer_count,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
84640,5,84640,-26.15574248986108,-51.56711222294422,bituruna,PR
84660,5,84660,-26.41825719344005,-51.3163760544167,general carneiro,PR
84900,11,84900,-23.84868060395721,-50.187369715436375,ibaiti,PR
84920,3,84920,-23.8090985264526,-50.1376106059037,japira,PR
84925,7,84925,-23.788481333229072,-50.06095793185343,pinhalao,PR
84930,2,84930,-23.745061232011697,-50.07224637866745,jaboti,PR
84935,3,84935,-23.77756978556728,-49.95469142163561,tomazina,PR
84940,9,84940,-23.682410451768614,-49.82536034961159,siqueira campos,PR
84945,1,84945,-23.60711298410955,-49.6298342745065,salto do itarare,PR
84950,2,84950,-23.872064968638337,-49.8008729112134,wenceslau braz,PR
84970,1,84970,-23.75408440846952,-49.63314686532821,santana do itarare,PR
84980,1,84980,-23.917829015702868,-49.65165829437156,sao jose da boa vista,PR
84990,9,84990,-24.14445524984864,-49.817933542923306,arapoti,PR
85010,16,85010,-25.38999640215828,-51.47482035400201,guarapuava,PR
85012,3,85012,-25.397213164319837,-51.46133223062508,guarapuava,PR
85015,8,85015,-25.399829188470083,-51.47669089552183,guarapuava,PR
85020,4,85020,-25.41546668552724,-51.48818867998731,guarapuava,PR
85022,1,85022,-25.416469895925857,-51.473275147354286,guarapuava,PR
85023,3,85023,-25.41838279771924,-51.48031049108998,guarapuava,PR
85025,2,85025,-25.39126136536148,-51.49090082472578,guarapuava,PR
85027,1,85027,-25.397838673841814,-51.49661422468112,guarapuava,PR
85035,6,85035,-25.38584962199197,-51.47413276060368,guarapuava,PR
85040,4,85040,-25.380936241733576,-51.48886255438868,guarapuava,PR
85045,3,85045,-25.35863541191045,-51.48439888213432,guarapuava,PR
85055,4,85055,-25.37415727226045,-51.465691194010006,guarapuava,PR
85063,1,85063,-25.360688620030068,-51.456390873160586,guarapuava,PR
85064,1,85064,-25.377075000000005,-51.44796674999999,guarapuava,PR
85065,3,85065,-25.37418387480538,-51.45285493089615,guarapuava,PR
85067,2,85067,-25.36951502810429,-51.4365787350332,guarapuava,PR
85070,5,85070,-25.39347752677597,-51.44274347986045,guarapuava,PR
85138,2,85138,-25.53495725335863,-51.50634312648354,vitoria,PR
85139,6,85139,-25.564634577485663,-51.48586164382362,vitoria,PR
85140,1,85140,-25.57163061727537,-52.05182791620318,candoi,PR
85145,1,85145,-25.736613369925667,-52.12123344988201,foz do jordao,PR
85150,2,85150,-25.04463564594593,-51.53867882668752,turvo,PR
85155,5,85155,-25.57599466066998,-51.0778102706275,inacio martins,PR
85160,2,85160,-25.372965792014,-52.12051564310542,cantagalo,PR
85170,9,85170,-25.695269014822784,-51.659730246596006,pinhao,PR
85195,1,85195,-25.835739750478755,-52.02902169789128,reserva do iguacu,PR
85200,4,85200,-24.75751269190114,-51.76142521085123,pitanga,PR
85240,1,85240,-24.70652009100258,-52.14889159203102,mato rico,PR
85260,4,85260,-24.512021906182973,-51.688523731732126,manoel ribas,PR
85270,1,85270,-24.885989906087783,-52.20321305716491,palmital,PR
85275,1,85275,-24.897332999999943,-52.49122099999997,laranjal,PR
85280,2,85280,-24.801782623093032,-52.71594547080467,altamira do parana,PR
85301,17,85301,-25.40409493828745,-52.41326011568435,laranjeiras do sul,PR
85303,3,85303,-25.3945324699392,-52.409274171288544,laranjeiras do sul,PR
85340,4,85340,-25.49325683267302,-52.52537824900953,rio bonito do iguacu,PR
85350,1,85350,-25.30872458394816,-52.54606026185847,nova laranjeiras,PR
85400,5,85400,-25.106045339994,-52.849549560003695,guaraniacu,PR
85410,3,85410,-24.520814999999995,-53.26702819783664,nova aurora,PR
85415,15,85415,-24.62885618118908,-53.31776941639194,cafelandia,PR
85420,3,85420,-24.78917348429311,-53.2958634842931,corbelia,PR
85423,1,85423,-24.71955600541613,-53.08490976085769,iguatu,PR
85440,7,85440,-24.552941779969952,-52.99142768075954,ubirata,PR
85450,1,85450,-25.031376959131,-52.99009224127148,campo bonito,PR
85460,9,85460,-25.45392415305573,-52.909393907039615,quedas do iguacu,PR
85465,2,85465,-25.428031566796456,-52.8418471317496,espigao alto do iguacu,PR
85478,1,85478,-25.117697440017277,-53.015178816300285,ibema,PR
85501,24,85501,-26.23309163375265,-52.67355012674504,pato branco,PR
85502,4,85502,-26.237511,-52.692075,pato branco,PR
85503,3,85503,-26.205097456800125,-52.68373399514325,pato branco,PR
85504,6,85504,-26.19533745008356,-52.66734593313353,pato branco,PR
85505,7,85505,-26.23324352784424,-52.651170817242686,pato branco,PR
85506,7,85506,-26.24206599567016,-52.67532762924004,pato branco,PR
85508,1,85508,-26.2653833907898,-52.68840357269141,pato branco,PR
85509,1,85509,-26.24369336048591,-52.69758377302932,pato branco,PR
85520,1,85520,-26.265109103266493,-52.780976753711926,vitorino,PR
85525,1,85525,-26.352190438150103,-52.55498757154754,mariopolis,PR
85530,3,85530,-26.393086264534976,-52.33882436951645,clevelandia,PR
85540,9,85540,-25.94251640593528,-52.16806474004835,mangueirinha,PR
85550,12,85550,-25.98104779590173,-52.56984777279402,coronel vivida,PR
85555,20,85555,-26.48257236390896,-51.9929615275,palmas,PR
85557,1,85557,-26.22027114155173,-52.0305525,coronel domingos soares,PR
85560,4,85560,-25.853552045111797,-52.5211412257659,chopinzinho,PR
85565,1,85565,-25.697391117125616,-52.72237396671827,sulina,PR
85568,4,85568,-25.69578996866945,-52.61843628299726,saudade do iguacu,PR
85570,12,85570,-25.833485153761792,-52.73114333335846,sao joao,PR
85575,2,85575,-25.70776347936545,-52.91847366274079,sao jorge doeste,PR
85580,6,85580,-25.96338729196559,-52.81157455432807,itapejara d'oeste,PR
85585,3,85585,-25.880150780030885,-52.90735066146606,vere,PR
85598,1,85598,-25.61733537635747,-53.13025638377209,cruzeiro do iguacu,PR
85601,24,85601,-26.07915296665839,-53.06725661073275,francisco beltrao,PR
85602,5,85602,-26.06631109928985,-53.06799796241553,francisco beltrao,PR
85603,6,85603,-26.003670174999968,-53.23275043899997,francisco beltrao,PR
85604,2,85604,-26.06368480687816,-53.05414926085676,francisco beltrao,PR
85605,13,85605,-26.077204237725507,-53.04127445014873,francisco beltrao,PR
85606,2,85606,-26.036243879430437,-53.05295273089938,francisco beltrao,PR
85610,4,85610,-26.15726166145906,-52.97089842353846,renascenca,PR
85615,8,85615,-26.14603294257512,-53.02583890310987,marmeleiro,PR
85618,2,85618,-26.25575668277037,-53.30855190722285,flor da serra do sul,PR
85620,3,85620,-26.17622008226996,-53.364349530478606,salgado filho,PR
85628,1,85628,-26.14304328250928,-53.30937474560909,manfrinopolis,PR
85630,4,85630,-25.946690758470595,-53.160175396720575,eneas marques,PR
85635,1,85635,-25.89985318874932,-53.26125191196927,nova esperanca do sudoeste,PR
85640,11,85640,-25.90304171673461,-53.46746806886998,ampere,PR
85650,2,85650,-25.787216999999945,-53.43283249999996,santa izabel do oeste,PR
85660,28,85660,-25.74389872497068,-53.05434104666583,dois vizinhos,PR
85670,4,85670,-25.79082309534067,-53.30554339972712,salto do lontra,PR
85680,1,85680,-25.636575922786463,-53.21359392893352,boa esperanca do iguacu,PR
85685,7,85685,-25.64044366516244,-53.34450735383426,nova prata do iguacu,PR
85700,1,85700,-26.25659210854377,-53.619024353931664,barracao,PR
85708,1,85708,-26.197267430242395,-53.597638029687296,bom jesus do sul,PR
85710,5,85710,-26.057491205255,-53.726391676244695,santo antonio do sudoeste,PR
85730,1,85730,-26.02172816894713,-53.74164111671826,pranchita,PR
85740,4,85740,-25.82751531508879,-53.74314906544539,perola d'oeste,PR
85750,5,85750,-25.72142571455116,-53.76755071703437,planalto,PR
85760,9,85760,-25.661649998264167,-53.80592314919518,capanema,PR
85770,7,85770,-25.77211109455507,-53.5370316790837,realeza,PR
85780,5,85780,-25.445289813645804,-53.40647333423502,boa vista da aparecida,PR
85790,5,85790,-25.47603,-53.61668325,capitao leonidas marques,PR
85794,2,85794,-22.896711706478506,-51.8908414339614,alto alegre do iguacu,PR
85795,1,85795,-25.40960347066496,-53.5671828002423,santa lucia,PR
85801,15,85801,-24.961400882504734,-53.45816618100577,cascavel,PR
85802,12,85802,-24.966371460470743,-53.46488320191585,cascavel,PR
85803,7,85803,-24.97604723812689,-53.46216762349251,cascavel,PR
85804,2,85804,-24.984995373593296,-53.47775799446008,cascavel,PR
85805,8,85805,-24.960692450747217,-53.48805919911723,cascavel,PR
85806,9,85806,-24.960754560101478,-53.51081196779967,cascavel,PR
85807,16,85807,-24.9409988170985,-53.4931867821282,cascavel,PR
85808,1,85808,-24.95346147936716,-53.51858485131236,cascavel,PR
85810,21,85810,-24.94812606272721,-53.45992279514128,cascavel,PR
85811,6,85811,-24.937606765316065,-53.47416098323686,cascavel,PR
85812,17,85812,-24.950870359714838,-53.45032742855887,cascavel,PR
85813,6,85813,-24.931724573143217,-53.44772739330013,cascavel,PR
85814,5,85814,-24.915528942004656,-53.4197738864908,cascavel,PR
85815,2,85815,-24.934945493219328,-53.426412,cascavel,PR
85816,6,85816,-24.955814183258344,-53.43029571217104,cascavel,PR
85817,5,85817,-24.944115877662725,-53.41460591608291,cascavel,PR
85818,6,85818,-24.96867905661036,-53.42122688063376,cascavel,PR
85819,14,85819,-24.98699978821639,-53.450685208725176,cascavel,PR
85820,1,85820,-24.908986729384317,-53.43841037356462,cascavel,PR
85822,1,85822,-24.82693999999998,-53.646109999999965,sede alvorada,PR
85825,6,85825,-25.0491223718399,-53.61215990663048,santa tereza do oeste,PR
85826,2,85826,-25.258301986370583,-53.57525385622262,lindoeste,PR
85830,1,85830,-24.295075877846465,-53.31189564832585,formosa do oeste,PR
85835,4,85835,-24.37699298379453,-53.38464822781408,jesuitas,PR
85840,7,85840,-25.155379069123704,-53.85396770548804,ceu azul,PR
85845,4,85845,-25.05391410719969,-53.87707432015722,vera cruz do oeste,PR
85851,12,85851,-25.548584861815545,-54.58121020316589,foz do iguacu,PR
85852,3,85852,-25.53973808584764,-54.57837681339317,foz do iguacu,PR
85853,4,85853,-25.54871041283887,-54.55314628108788,foz do iguacu,PR
85854,4,85854,-25.560872999999997,-54.56496375,foz do iguacu,PR
85855,3,85855,-25.57664212570452,-54.5862005144858,foz do iguacu,PR
85856,11,85856,-25.547820027528623,-54.55713292529019,foz do iguacu,PR
85857,7,85857,-25.52667100730884,-54.551597929862176,foz do iguacu,PR
85858,3,85858,-25.535477093892865,-54.53235921020954,foz do iguacu,PR
85859,3,85859,-25.50543908211398,-54.54002174535049,foz do iguacu,PR
85860,1,85860,-25.50066778347379,-54.56765079661093,foz do iguacu,PR
85861,3,85861,-25.502404350701365,-54.552678340623295,foz do iguacu,PR
85862,5,85862,-25.484806613139725,-54.50792805280905,foz do iguacu,PR
85863,4,85863,-25.52742965797669,-54.57570382833004,foz do iguacu,PR
85864,5,85864,-25.5199962069248,-54.589633436421295,foz do iguacu,PR
85865,1,85865,-25.510380745556976,-54.58575674963803,foz do iguacu,PR
85866,1,85866,-25.50590811226521,-54.578230647175744,foz do iguacu,PR
85867,8,85867,-25.466806009071483,-54.582622516176365,foz do iguacu,PR
85868,1,85868,-25.486974336261635,-54.575745953879874,foz do iguacu,PR
85869,8,85869,-25.48998157839101,-54.54907713368398,foz do iguacu,PR
85870,3,85870,-25.452673652681117,-54.57881895704795,foz do iguacu,PR
85875,4,85875,-25.43158405315624,-54.402330873588255,santa terezinha de itaipu,PR
85877,10,85877,-25.351383625344976,-54.24549562838564,sao miguel do iguacu,PR
85880,6,85880,-25.137586656946542,-54.29549226248378,itaipulandia,PR
85884,23,85884,-25.291725444450297,-54.10023587801571,medianeira,PR
85885,2,85885,-25.413859104484555,-54.03657663610075,serranopolis do iguacu,PR
85887,2,85887,-25.24311798337787,-53.98486573327039,matelandia,PR
85890,7,85890,-25.09255022865972,-54.24551883757829,missal,PR
85892,9,85892,-24.854103580770524,-54.33630561913154,santa helena,PR
85896,1,85896,-24.94324435183368,-54.09894105012692,diamante d  oeste,PR
85900,15,85900,-24.72968994426537,-53.742043512648245,toledo,PR
85901,3,85901,-24.73858251608397,-53.73620901608396,toledo,PR
85902,11,85902,-24.741798360419654,-53.753890429702814,toledo,PR
85903,11,85903,-24.71858536767589,-53.76181706327768,toledo,PR
85904,3,85904,-24.709844492474502,-53.75003279931422,toledo,PR
85905,5,85905,-24.70465085379017,-53.73705260924831,toledo,PR
85906,8,85906,-24.678382498485828,-53.61770674181568,toledo,PR
85907,3,85907,-24.742349114398635,-53.70805331768094,toledo,PR
85908,2,85908,-24.74008085273519,-53.70768923277301,toledo,PR
85909,4,85909,-24.740363374729355,-53.71854430037378,toledo,PR
85910,3,85910,-24.75300694197659,-53.72502305170717,toledo,PR
85911,1,85911,-24.76043235362205,-53.72475879783505,toledo,PR
85913,1,85913,-24.75204887526052,-53.74344731531639,toledo,PR
85914,3,85914,-24.74411170696674,-53.75236661963192,toledo,PR
85926,2,85926,-24.576474398561636,-53.79989535521338,vila nova,PR
85929,1,85929,-24.93291729781205,-53.85909795019674,sao pedro do iguacu,PR
85930,4,85930,-24.46468929449589,-53.955038611763314,nova santa rosa,PR
85933,1,85933,-24.77691569975233,-53.90366625407467,ouro verde do oeste,PR
85935,13,85935,-24.39150512200761,-53.51181342682136,assis chateaubriand,PR
85940,1,85940,-24.568743805852822,-53.97428301227362,quatro pontes,PR
85945,1,85945,-24.584965939678018,-53.51122748926617,tupassi,PR
85948,2,85948,-24.62607449710844,-54.230496748554216,pato bragado,PR
85950,11,85950,-24.2874063973452,-53.83883336666032,palotina,PR
85955,3,85955,-24.41673870858797,-53.83469706843697,maripa,PR
85960,36,85960,-24.549059297396184,-54.05157641917936,marechal candido rondon,PR
85980,7,85980,-24.085551215965108,-54.2456640799958,guaira,PR
85988,3,85988,-24.706488745846823,-54.2435539144552,entre rios do oeste,PR
85990,4,85990,-24.169046805284385,-54.10121566151971,terra roxa,PR
85998,2,85998,-24.452562961942327,-54.16611231329519,mercedes,PR
86010,29,86010,-23.32532644463037,-51.15843393839796,londrina,PR
86015,10,86015,-23.32090779750426,-51.15760695247892,londrina,PR
86020,32,86020,-23.30663451154119,-51.16454999999999,londrina,PR
86025,6,86025,-23.300005493219327,-51.16752260352587,londrina,PR
86026,7,86026,-23.306545499567303,-51.15347141909516,londrina,PR
86027,3,86027,-23.30529518408854,-51.14147680759537,londrina,PR
86030,2,86030,-23.294709000000005,-51.11458875,londrina,PR
86031,4,86031,-23.281137906085277,-51.11127951783484,londrina,PR
86035,1,86035,-23.312868686075493,-51.13516470581098,londrina,PR
86036,7,86036,-23.31430876659561,-51.11965985684604,londrina,PR
86037,8,86037,-23.316208922273155,-51.11121320098855,londrina,PR
86038,3,86038,-23.326503549252777,-51.122454800161606,londrina,PR
86039,2,86039,-23.31537709740904,-51.14494497224309,londrina,PR
86040,12,86040,-23.33472238190318,-51.14522312378098,londrina,PR
86041,4,86041,-23.357633512987647,-51.13515094048337,londrina,PR
86042,2,86042,-23.36329204255109,-51.1464824908819,londrina,PR
86045,2,86045,-23.362527183156548,-51.15813509735721,londrina,PR
86046,7,86046,-23.34725214100632,-51.15045275673721,londrina,PR
86047,16,86047,-23.35069393173468,-51.16308555117244,londrina,PR
86049,2,86049,-23.36891478518663,-51.15406074173358,londrina,PR
86050,35,86050,-23.331043778111702,-51.17743350000001,londrina,PR
86055,13,86055,-23.323840543849784,-51.19324769917922,londrina,PR
86056,1,86056,-23.31839640244674,-51.22474556148647,londrina,PR
86058,5,86058,-23.348334768868305,-51.210697538480616,londrina,PR
86060,7,86060,-23.309902583386343,-51.172848272548926,londrina,PR
86061,3,86061,-23.318557344711184,-51.17755380195063,londrina,PR
86062,6,86062,-23.303265034422022,-51.18830821980504,londrina,PR
86063,11,86063,-23.30857924701369,-51.196409511945205,londrina,PR
86065,7,86065,-23.304947270046764,-51.20519766871963,londrina,PR
86066,2,86066,-23.3100135,-51.210994500000005,londrina,PR
86070,2,86070,-23.29629750275249,-51.18570169059656,londrina,PR
86071,4,86071,-23.297585859061133,-51.198316531208135,londrina,PR
86072,3,86072,-23.28887580646104,-51.20611419384779,londrina,PR
86073,3,86073,-23.280367482796247,-51.188884291727966,londrina,PR
86076,2,86076,-23.285663979155043,-51.18045084353287,londrina,PR
86077,3,86077,-23.27771716763806,-51.17100304328015,londrina,PR
86078,1,86078,-23.27397904633858,-51.15695678198399,londrina,PR
86079,1,86079,-23.292964885928185,-51.15382096548856,londrina,PR
86080,15,86080,-23.28193075133742,-51.18000242096855,londrina,PR
86081,9,86081,-23.263893735839535,-51.18150870269487,londrina,PR
86082,2,86082,-23.257298482110823,-51.1710038381903,londrina,PR
86083,3,86083,-23.27415226886964,-51.17184894702476,londrina,PR
86084,9,86084,-23.25795336554321,-51.15321467790985,londrina,PR
86085,3,86085,-23.25532056895961,-51.14744899417161,londrina,PR
86086,5,86086,-23.26062993106124,-51.13956012083659,londrina,PR
86087,1,86087,-23.26404502553522,-51.1416100799239,londrina,PR
86088,7,86088,-23.25839473839377,-51.14718973839378,londrina,PR
86125,2,86125,-23.730114746625127,-51.09424573397643,tamarana,PR
86130,3,86130,-22.992434863297344,-51.19110802912555,bela vista do paraiso,PR
86140,7,86140,-22.85022326086281,-51.02415831502344,primeiro de maio,PR
86160,10,86160,-22.750136335948746,-51.37783569624319,porecatu,PR
86165,3,86165,-22.863014999999997,-51.3947745,florestopolis,PR
86170,4,86170,-23.060541192225852,-51.03218870823536,sertanopolis,PR
86181,4,86181,-23.28193402859364,-51.28510693242536,cambe,PR
86182,4,86182,-23.272346640573627,-51.28581725618894,cambe,PR
86183,3,86183,-23.26200369953909,-51.256513286633535,cambe,PR
86185,6,86185,-23.29043487010217,-51.23807993158865,cambe,PR
86186,3,86186,-23.296055526046462,-51.24057710872764,cambe,PR
86187,1,86187,-23.302115769634728,-51.22426284693288,cambe,PR
86188,2,86188,-23.310471258670454,-51.22612214348781,cambe,PR
86191,3,86191,-23.28244583513189,-51.26877632861102,cambe,PR
86192,1,86192,-23.29212231171705,-51.27502315585853,cambe,PR
86200,13,86200,-23.26606188021142,-51.051074898377856,ibipora,PR
86210,1,86210,-23.26308651327628,-50.96560419527775,jataizinho,PR
86220,6,86220,-23.37983552183189,-50.848454348243486,assai,PR
86225,3,86225,-23.51935720133861,-50.7867024096069,santa cecilia do pavao,PR
86230,1,86230,-23.3302943919634,-50.71667646693494,nova america da colina,PR
86240,1,86240,-23.463879552451573,-50.76114828814163,sao sebastiao da amoreira,PR
86250,1,86250,-23.583915000000005,-50.76492760381962,nova santa barbara,PR
86280,3,86280,-23.20101559511508,-50.79645969371527,urai,PR
86290,2,86290,-23.07080355780767,-50.9130519888441,rancho alegre,PR
86300,24,86300,-23.179392166202167,-50.63492242974283,cornelio procopio,PR
86310,4,86310,-23.42798079078484,-50.57093863232637,nova fatima,PR
86320,2,86320,-23.548581,-50.55066000000001,congonhinhas,PR
86330,1,86330,-23.079298297888524,-50.748657341159046,leopolis,PR
86350,4,86350,-23.147830686777,-50.52125010192194,santa mariana,PR
86360,13,86360,-23.123801224965774,-50.37285801357385,bandeirantes,PR
86370,1,86370,-23.26775235247121,-50.42814382326255,santa amelia,PR
86375,2,86375,-23.0128323900912,-50.40753203807903,itambaraca,PR
86380,11,86380,-23.059624029607928,-50.22308182361154,andira,PR
86385,1,86385,-23.11527383783278,-50.17926898432253,barra do jacare,PR
86390,10,86390,-23.040032113250348,-50.07998674547623,cambara,PR
86400,17,86400,-23.15446932554733,-49.976786488459815,jacarezinho,PR
86410,5,86410,-23.200076362705648,-49.76113894397601,ribeirao claro,PR
86420,6,86420,-23.42923212388789,-49.71683909269892,carlopolis,PR
86430,17,86430,-23.29678493275268,-50.0801108400298,santo antonio da platina,PR
86450,5,86450,-23.57524580904836,-49.91439940452419,quatigua,PR
86455,3,86455,-23.49659106765819,-49.91813286340364,joaquim tavora,PR
86460,3,86460,-23.30101085357984,-50.31528949823455,abatia,PR
86465,2,86465,-23.51467528414856,-50.04163752160026,guapirama,PR
86470,3,86470,-23.436706662610007,-50.24847505914977,jundiai do sul,PR
86480,1,86480,-23.621894157503768,-50.17053729537247,conselheiro mairinck,PR
86490,5,86490,-23.40543928588727,-50.35923672924622,ribeirao do pinhal,PR
86600,13,86600,-23.31259824896755,-51.36894941889966,rolandia,PR
86601,3,86601,-23.29871795823048,-51.36170759057071,rolandia,PR
86602,1,86602,-23.305500493764065,-51.38978144232616,rolandia,PR
86604,6,86604,-23.32035841509884,-51.38586195252106,rolandia,PR
86605,5,86605,-23.32155055487895,-51.363541933513794,rolandia,PR
86610,1,86610,-23.1119664576096,-51.53284540425301,jaguapita,PR
86620,2,86620,-22.96880673229988,-51.65009874487994,guaraci,PR
86630,4,86630,-22.828523715009688,-51.5968921405712,centenario do sul,PR
86635,2,86635,-22.755025290344086,-51.65922040272914,lupionopolis,PR
86640,3,86640,-22.78572718459205,-51.71305504441468,cafeara,PR
86650,1,86650,-22.69750927251912,-51.79019661547541,santo inacio,PR
86670,2,86670,-22.61919501878041,-51.969272089075936,itaguaje,PR
86680,2,86680,-22.91348966472202,-51.80064773522458,nossa senhora das gracas,PR
86690,6,86690,-22.83817968053156,-51.9775215993844,colorado,PR
86695,2,86695,-22.899708903318157,-51.88900576018106,alto alegre,PR
86700,5,86700,-23.41507740422774,-51.42944823345752,arapongas,PR
86701,2,86701,-23.397298405970616,-51.44343683338199,arapongas,PR
86702,4,86702,-23.387311444268136,-51.44520034138108,arapongas,PR
86703,3,86703,-23.393562601044792,-51.421650018700745,arapongas,PR
86704,2,86704,-23.38098192789152,-51.41551751378712,arapongas,PR
86705,1,86705,-23.408215707935856,-51.420223656343694,arapongas,PR
86706,3,86706,-23.420739085916825,-51.41460369847018,arapongas,PR
86707,3,86707,-23.422194813273112,-51.43376667120238,arapongas,PR
86708,5,86708,-23.409001696126342,-51.44836965827616,arapongas,PR
86709,3,86709,-23.40693696576036,-51.459610956418295,arapongas,PR
86710,2,86710,-23.41497067724205,-51.435430062562034,arapongas,PR
86716,2,86716,-23.39370548478192,-51.424410974802846,arapongas,PR
86720,1,86720,-23.32016179098793,-51.55505060450602,sabaudia,PR
86730,8,86730,-23.23763897765151,-51.66808528142622,astorga,PR
86750,3,86750,-23.197379641887533,-51.82225932835955,iguaracu,PR
86755,3,86755,-23.198308783341147,-51.91609985954405,angulo,PR
86760,4,86760,-23.1488096374739,-51.77128662061263,munhoz de melo,PR
86770,5,86770,-23.03861316010124,-51.81120701080037,santa fe,PR
86780,2,86780,-23.09005394394585,-51.95406049397848,florida,PR
86790,3,86790,-23.00528368664443,-51.95388140795806,lobato,PR
86800,13,86800,-23.552512530494816,-51.46349357996916,apucarana,PR
86801,13,86801,-23.558241337915224,-51.489341276340376,apucarana,PR
86802,10,86802,-23.561290751075305,-51.45814404693471,apucarana,PR
86803,3,86803,-23.52688188513449,-51.450321967080505,apucarana,PR
86804,3,86804,-23.540448877849485,-51.45277360323112,apucarana,PR
86805,1,86805,-23.53711758864752,-51.44438815254782,apucarana,PR
86806,1,86806,-23.52961677345554,-51.43667212317244,apucarana,PR
86807,2,86807,-23.548400397321775,-51.431891102678215,apucarana,PR
86808,1,86808,-23.55529114283934,-51.45250563380107,apucarana,PR
86809,2,86809,-23.559104503052215,-51.4589035947108,apucarana,PR
86810,2,86810,-23.57089171277503,-51.45720601453626,apucarana,PR
86811,1,86811,-23.56579938393303,-51.44331624192719,apucarana,PR
86812,4,86812,-23.55023223662737,-51.428201098298814,apucarana,PR
86813,3,86813,-23.579294110388933,-51.43262509645364,apucarana,PR
86818,1,86818,-23.57393716136987,-51.46455923047483,apucarana,PR
86819,1,86819,-23.61337229155387,-51.408946156055485,vila reis,PR
86820,2,86820,-23.66246075422907,-51.36170643202616,california,PR
86825,1,86825,-23.743502084225227,-51.30290797628592,marilandia do sul,PR
86828,2,86828,-23.90242813156396,-51.22677674881626,maua da serra,PR
86840,9,86840,-23.99732810820379,-51.31358474739845,faxinal,PR
86845,2,86845,-24.13867989257817,-51.50944859320512,grandes rios,PR
86850,1,86850,-24.254462946837727,-51.2543703651685,rosario do ivai,PR
86860,2,86860,-24.179967629195087,-51.68879307839177,jardim alegre,PR
86870,7,86870,-24.237456137353824,-51.65890263758289,ivaipora,PR
86890,2,86890,-23.602528834123756,-51.58366831581481,cambira,PR
86895,1,86895,-23.76493474309611,-51.50648155079808,novo itacolomi,PR
86900,8,86900,-23.606669525990736,-51.64366204983979,jandaia do sul,PR
86920,2,86920,-23.825817818273244,-51.66858339556697,kalore,PR
86925,2,86925,-23.942353548580904,-51.58220606940578,borrazopolis,PR
86930,2,86930,-23.99206040691,-51.8243208777732,sao joao do ivai,PR
86935,3,86935,-24.08037562195659,-51.740516901258935,lunardelli,PR
86938,1,86938,-24.19450547097668,-51.92405038485945,godoy moreira,PR
86940,1,86940,-23.710293898270724,-51.77447209083235,bom sucesso,PR
86945,3,86945,-23.86507253264613,-51.85697730639839,sao pedro do ivai,PR
86950,1,86950,-23.924084428096357,-51.983038998659005,fenix,PR
86960,4,86960,-24.02810801846768,-52.00953010663331,barbosa ferraz,PR
86970,1,86970,-24.10007078646277,-52.115342729172006,corumbatai do sul,PR
86975,19,86975,-23.50634532242993,-51.696090205659,mandaguari,PR
86990,16,86990,-23.489938018233765,-51.788818993683066,marialva,PR
87005,16,87005,-23.435118221374,-51.92885489694695,maringa,PR
87010,19,87010,-23.443459676669885,-51.93287204648106,maringa,PR
87013,24,87013,-23.41986366306706,-51.9370505253616,maringa,PR
87014,9,87014,-23.423386352936397,-51.95203743140284,maringa,PR
87015,14,87015,-23.42880633856904,-51.97183135000928,maringa,PR
87020,42,87020,-23.40870190356673,-51.94097450684423,maringa,PR
87023,16,87023,-23.38785238112001,-51.94226366643197,maringa,PR
87024,1,87024,-23.37253783891545,-51.94241060885158,maringa,PR
87025,12,87025,-23.377396999935016,-51.93100618003307,maringa,PR
87030,14,87030,-23.41848622413047,-51.92625934548862,maringa,PR
87033,3,87033,-23.403283128054564,-51.91369846564587,maringa,PR
87035,7,87035,-23.386583094415077,-51.905343129948655,maringa,PR
87040,2,87040,-23.41382198370398,-51.90777440824636,maringa,PR
87043,13,87043,-23.40545272144952,-51.89969510559497,maringa,PR
87045,18,87045,-23.42831529103202,-51.89302878219085,maringa,PR
87047,3,87047,-23.41000679702781,-51.88262571961486,maringa,PR
87050,18,87050,-23.437975269077903,-51.91385959802448,maringa,PR
87053,8,87053,-23.46514439298334,-51.92266868978847,maringa,PR
87055,3,87055,-23.45324990010192,-51.89900700200688,maringa,PR
87060,10,87060,-23.4372546568219,-51.9636153957686,maringa,PR
87065,6,87065,-23.396179945356447,-51.925220060790366,maringa,PR
87070,5,87070,-23.411103505732864,-51.98023531507588,maringa,PR
87075,5,87075,-23.39834981381488,-51.98161405716274,maringa,PR
87080,2,87080,-23.410903058644777,-51.95808791739736,maringa,PR
87083,14,87083,-23.38219409935399,-51.95529780691714,maringa,PR
87103,1,87103,-23.380640574186987,-52.05942220520233,maringa,PR
87111,9,87111,-23.45643088849288,-51.86636940192774,sarandi,PR
87112,2,87112,-23.45007592240018,-51.88079447019736,sarandi,PR
87113,5,87113,-23.44201867403269,-51.86961309158104,sarandi,PR
87114,2,87114,-23.431481257369107,-51.85490851643521,sarandi,PR
87118,1,87118,-23.45502988799129,-51.890662759818326,sarandi,PR
87120,5,87120,-23.613754451404706,-52.07833684989032,floresta,PR
87140,9,87140,-23.456818505027293,-52.04686328687023,paicandu,PR
87145,1,87145,-23.50199153846552,-52.15075469597017,paicandu,PR
87155,2,87155,-23.55708483168905,-52.21991416196163,doutor camargo,PR
87160,5,87160,-23.3444533546691,-52.0955185291364,mandaguacu,PR
87170,1,87170,-23.40794453579362,-52.19994018000091,ourizona,PR
